"object","key","field","value","row_order","review_round","review_authority","ipcc_verdict","ipcc_source"
"CFI_BY_SUBCAT","other_cows","value","0.322",2,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves"
"CFI_BY_SUBCAT","bulls","value","0.37",3,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves"
"CFI_BY_SUBCAT","oxen","value","0.322",4,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves. 2019R V4 Ch10 Table 10A.2 footnote 8: 'Draft bullocks were all assumed to be castrates and CFi values were adjusted accordingly'. Castrates are steers, so 0.322"
"CFI_BY_SUBCAT","heifers","value","0.322",5,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves"
"CFI_BY_SUBCAT","growing_males","value","0.322",6,"internal","internal","INTERPRETED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves. IPCC's 0.370 row is labelled 'bulls', glossed 'intact males'. The tool reads 'bulls' as mature breeding males and assigns the steers/heifers/calves value to growing and immature males. Defensible, but a reading rather than a quotation"
"CFI_BY_SUBCAT","calves_female","value","0.322",7,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves"
"CFI_BY_SUBCAT","calves_male","value","0.322",8,"internal","internal","INTERPRETED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves. IPCC's 0.370 row is labelled 'bulls', glossed 'intact males'. The tool reads 'bulls' as mature breeding males and assigns the steers/heifers/calves value to growing and immature males. Defensible, but a reading rather than a quotation"
"CFI_BY_SUBCAT","feedlot_cattle","value","0.322",9,"internal","internal","INTERPRETED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves. IPCC's 0.370 row is labelled 'bulls', glossed 'intact males'. The tool reads 'bulls' as mature breeding males and assigns the steers/heifers/calves value to growing and immature males. Defensible, but a reading rather than a quotation"
"C_GROWTH_BY_SUBCAT","dairy_cows","value","0.8",1,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","other_cows","value","0.8",2,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","bulls","value","1.2",3,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","oxen","value","1",4,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","heifers","value","0.8",5,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","growing_males","value","1",6,"","","INTERPRETED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996). The tool assigns the castrate value 1.0 to growing and feedlot males, the same reading it applies to Cfi"
"C_GROWTH_BY_SUBCAT","calves_female","value","0.8",7,"","","CONFIRMED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996)"
"C_GROWTH_BY_SUBCAT","calves_male","value","1",8,"","","INTERPRETED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996). The tool assigns the castrate value 1.0 to growing and feedlot males, the same reading it applies to Cfi"
"C_GROWTH_BY_SUBCAT","feedlot_cattle","value","1",9,"","","INTERPRETED","2019R V4 Ch10 Eq 10.6 note: C = 0.8 females, 1.0 castrates, 1.2 bulls (NRC 1996). The tool assigns the castrate value 1.0 to growing and feedlot males, the same reading it applies to Cfi"
"LW_BY_SUBCAT","dairy_cows","value","270",1,"","","DEVIATION_OPEN","Table 10A.1 gives Africa DAIRY weight 260 kg. The 275 used here is the Table 10A.2 non-dairy grazing weight, so the dairy sub-category carries a non-dairy figure"
"LW_BY_SUBCAT","other_cows","value","275",2,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Mature Females - grazing, Large Areas 275 kg"
"LW_BY_SUBCAT","bulls","value","350",3,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Mature Males 540 kg, Bulls - Grazing 340 kg. The 350 used here matches neither"
"LW_BY_SUBCAT","oxen","value","300",4,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Draft Bullocks 340 kg. The 300 used here is 12% lower"
"LW_BY_SUBCAT","heifers","value","200",5,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Growing/Replacement 204 kg. The 200 used here is a rounding of it, not a transcription"
"LW_BY_SUBCAT","growing_males","value","200",6,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Growing/Replacement 204 kg. The 200 used here is a rounding of it, not a transcription"
"LW_BY_SUBCAT","calves_female","value","60",7,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Calves on forage 82 kg. The 60 used here is 27% lower than any IPCC calf row"
"LW_BY_SUBCAT","calves_male","value","60",8,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Calves on forage 82 kg. The 60 used here is 27% lower than any IPCC calf row"
"LW_BY_SUBCAT","feedlot_cattle","value","250",9,"","","DEVIATION_OPEN","Table 10A.2 has no Africa feedlot row. The two published feedlot weights are North America 500 kg and Latin America 460 kg. The 250 used here is half the lower of them"
"MW_BY_SUBCAT","dairy_cows","value","300",1,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","other_cows","value","300",2,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","bulls","value","400",3,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","oxen","value","350",4,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","heifers","value","300",5,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","growing_males","value","350",6,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","calves_female","value","300",7,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","calves_male","value","350",8,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"MW_BY_SUBCAT","feedlot_cattle","value","400",9,"","","NO_IPCC_DEFAULT","Mature weight appears in Eq 10.6 as an input but IPCC publishes no default for it: neither Table 10A.1 nor Table 10A.2 has a mature-weight column. Reviewer R7 #3 raised exactly this. These are project assumptions and must not be shown as IPCC defaults"
"WG_BY_SUBCAT","dairy_cows","value","0",1,"","","CONFIRMED","2019R V4 Ch10 Table 10A.1: weight gain 0 for every dairy row"
"WG_BY_SUBCAT","other_cows","value","0",2,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: mature female rows carry no weight gain"
"WG_BY_SUBCAT","bulls","value","0",3,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: mature male rows carry no weight gain"
"WG_BY_SUBCAT","oxen","value","0",4,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Draft Bullocks carry no weight gain"
"WG_BY_SUBCAT","heifers","value","0.25",5,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Growing/Replacement 0.24 kg/day. The 0.25 used here is a rounding of it"
"WG_BY_SUBCAT","growing_males","value","0.2",6,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Growing/Replacement 0.24 kg/day. The 0.20 used here is 17% lower and matches no Africa row"
"WG_BY_SUBCAT","calves_female","value","0.3",7,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Calves on forage 0.33 kg/day. The 0.30 used here is a rounding of it"
"WG_BY_SUBCAT","calves_male","value","0.3",8,"","","DEVIATION_OPEN","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Calves on forage 0.33 kg/day. The 0.30 used here is a rounding of it"
"WG_BY_SUBCAT","feedlot_cattle","value","1",9,"","","DEVIATION_OPEN","Table 10A.2 has no Africa feedlot row. Published feedlot gains are North America 1.4 and Latin America 0.90 kg/day. The 1.0 used here falls between them"
"PCT_PREGNANT_BY_SUBCAT","dairy_cows","value","0.52",1,"","","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Africa LOW PRODUCTIVITY SYSTEMS row, p.10.104: 52% pregnant. Declared basis, adopted 2026-09-11: where Table 10A.1 offers an aggregate, a high-productivity and a low-productivity row, the tool takes LOW PRODUCTIVITY. That is the row whose Pasture/Range feeding situation matches Ca 0.17, and it is consistent with Bo 0.13, which Table 10.16A footnote 1 makes the Tier 1 default for other regions. The previous 0.85 was the Eastern Europe dairy rate, which sat on a different continent from every other default in the tool."
"PCT_PREGNANT_BY_SUBCAT","other_cows","value","0.54",2,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Mature Females - grazing, Large Areas: 54% pregnant. The previous 0.85 was the Eastern Europe dairy rate."
"PCT_PREGNANT_BY_SUBCAT","heifers","value","0.5",3,"","","NO_IPCC_DEFAULT","Table 10A.2 leaves the Pregnant column blank for Growing/Replacement, so IPCC publishes no figure for replacement heifers. 0.50 is a project assumption and must not be presented as an IPCC default."
"DE_BY_SUBCAT","dairy_cows","value","51",1,"","","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Africa LOW PRODUCTIVITY SYSTEMS row, p.10.104: digestibility of feed 51%. Declared basis, adopted 2026-09-11: where Table 10A.1 offers an aggregate, a high-productivity and a low-productivity row, the tool takes LOW PRODUCTIVITY. That is the row whose Pasture/Range feeding situation matches Ca 0.17, and it is consistent with Bo 0.13, which Table 10.16A footnote 1 makes the Tier 1 default for other regions."
"DE_BY_SUBCAT","other_cows","value","58",2,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Mature Females - grazing, Large Areas: digestibility of feed 58%"
"DE_BY_SUBCAT","bulls","value","58",3,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Bulls - Grazing: digestibility of feed 58%"
"DE_BY_SUBCAT","oxen","value","58",4,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Draft Bullocks: digestibility of feed 58%"
"DE_BY_SUBCAT","heifers","value","59",5,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Growing/Replacement: digestibility of feed 59%"
"DE_BY_SUBCAT","growing_males","value","59",6,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Growing/Replacement: digestibility of feed 59%"
"DE_BY_SUBCAT","calves_female","value","59",7,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Calves on forage: digestibility of feed 59%"
"DE_BY_SUBCAT","calves_male","value","59",8,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Calves on forage: digestibility of feed 59%"
"DE_BY_SUBCAT","feedlot_cattle","value","74",9,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Latin America Feedlot cattle: digestibility of feed 74%. Required by Table 10.12, whose feedlot Ym of 4.0 is conditional on DE >= 72"
"CP_BY_SUBCAT","dairy_cows","value","9.6",1,"","","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Africa LOW PRODUCTIVITY SYSTEMS row, p.10.104: CP in diet 9.6%. Declared basis, adopted 2026-09-11: where Table 10A.1 offers an aggregate, a high-productivity and a low-productivity row, the tool takes LOW PRODUCTIVITY. That is the row whose Pasture/Range feeding situation matches Ca 0.17, and it is consistent with Bo 0.13, which Table 10.16A footnote 1 makes the Tier 1 default for other regions."
"CP_BY_SUBCAT","other_cows","value","10",2,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Mature Females - grazing, Large Areas: CP in diet 10.0%"
"CP_BY_SUBCAT","bulls","value","10",3,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Bulls - Grazing: CP in diet 10.0%"
"CP_BY_SUBCAT","oxen","value","10",4,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Draft Bullocks: CP in diet 10.0%"
"CP_BY_SUBCAT","heifers","value","10.4",5,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Growing/Replacement: CP in diet 10.4%"
"CP_BY_SUBCAT","growing_males","value","10.4",6,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Growing/Replacement: CP in diet 10.4%"
"CP_BY_SUBCAT","calves_female","value","10.3",7,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Calves on forage: CP in diet 10.3%"
"CP_BY_SUBCAT","calves_male","value","10.3",8,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108, Calves on forage: CP in diet 10.3%"
"CP_BY_SUBCAT","feedlot_cattle","value","14",9,"","","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Latin America and North America Feedlot cattle both give CP in diet 14.0%"
"FEEDING_SITUATION_CA","stall_fed","value","0",1,"","","CONFIRMED","2019R V4 Ch10 Table 10.5 (Updated), p.10.25: Stall 0"
"FEEDING_SITUATION_CA","pasture_flat","value","0.17",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.5 (Updated), p.10.25: Pasture 0.17"
"FEEDING_SITUATION_CA","pasture_hilly","value","0.36",3,"","","CONFIRMED","2019R V4 Ch10 Table 10.5 (Updated), p.10.25: Grazing large areas 0.36"
"YM_BY_SUBCAT","dairy_cows","ym_2019_refinement","6.5",1,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Low producing cows (<5000 kg/yr), DE <= 62, NDF > 38, Ym 6.5%. The dairy_cows sub-category is mature LACTATING females, which is exactly the population footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' restricts these rows to"
"YM_BY_SUBCAT","dairy_cows","ym_2006","6.5",1,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","other_cows","ym_2019_refinement","7",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","other_cows","ym_2006","6.5",2,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","bulls","ym_2019_refinement","7",3,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","bulls","ym_2006","6.5",3,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","oxen","ym_2019_refinement","7",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","oxen","ym_2006","6.5",4,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","heifers","ym_2019_refinement","7",5,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","heifers","ym_2006","6.5",5,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","growing_males","ym_2019_refinement","7",6,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","growing_males","ym_2006","6.5",6,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","calves_female","ym_2019_refinement","7",7,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","calves_female","ym_2006","6.5",7,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","calves_male","ym_2019_refinement","7",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Non dairy and multi-purpose, >75% forage, DE <= 62, Ym 7.0%. Annex 10A.2 confirms it independently: every non-dairy row of the Africa block carries 7.0, calves on forage included. For other_cows, which includes dry dairy cows, footnote 4: 'Ym cited for dairy cattle are for lactating dairy cows. For dairy cattle during their dry phase, in high and medium production systems, the non-dairy high quality forage value (6.3) should be selected and for low production systems with >75% low quality forage the value of (7.0) should be selected' sends them to the same 7.0"
"YM_BY_SUBCAT","calves_male","ym_2006","6.5",8,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: the 2006 table gives 6.5% for Dairy Cows and their young, for Other Cattle fed low quality crop residues, and for Other Cattle grazing alike. It draws no distinction below feedlot"
"YM_BY_SUBCAT","feedlot_cattle","ym_2019_refinement","4",9,"","","CONFIRMED","2019R V4 Ch10 Table 10.12 (Updated): Feedlot (all other grains, 0-15% forage), DE >= 72, Ym 4.0%. Annex 10A.2 Latin America Feedlot cattle confirms it at DE 74. North America feedlot sits at DE 75 with Ym 3.0, the steam-flaked corn row"
"YM_BY_SUBCAT","feedlot_cattle","ym_2006","3",9,"","","CONFIRMED","2006 V4 Ch10 Table 10.12, p.10.30: 'Feedlot fed Cattle' 3.0%, footnote a 'when fed diets contain 90 percent or more concentrates'"
"IPCC_DEFAULTS_BY_REGION","africa","parameter","BW",1,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","africa","default_val","275",1,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.2 (New), Africa block, p.10.108: Mature Females - grazing, Large Areas 275 kg. Note Table 10A.1 gives Africa dairy 260 kg"
"IPCC_DEFAULTS_BY_REGION","asia","parameter","BW",2,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","asia","default_val","350",2,"R7 #3","reviewer","DEVIATION_OPEN","Table 10A.1 Asia dairy 386 kg (low productivity 355); Table 10A.2 Asia Mature Females 376, grazing 305. The 350 used here matches no Asia row; the only published 350 is Indian subcontinent high-productivity dairy"
"IPCC_DEFAULTS_BY_REGION","europe","parameter","BW",3,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","europe","default_val","600",3,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1: Western Europe dairy 600 kg"
"IPCC_DEFAULTS_BY_REGION","americas","parameter","BW",4,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","americas","default_val","500",4,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1: Latin America low productivity dairy 500 kg. North America dairy is 650 and Latin America aggregate 508, so this is the low-productivity reading used elsewhere in the tool"
"IPCC_DEFAULTS_BY_REGION","oceania","parameter","BW",5,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","oceania","default_val","500",5,"R7 #3","reviewer","DEVIATION_OPEN","Table 10A.1 Oceania dairy 488 kg; Table 10A.2 Oceania Mature Females 416, Mature Males 467. The 500 used here appears in no Oceania row"
"IPCC_DEFAULTS_BY_REGION","global","parameter","BW",6,"","","META","Names the parameter the benchmark applies to"
"IPCC_DEFAULTS_BY_REGION","global","default_val","400",6,"R7 #3","reviewer","NO_IPCC_DEFAULT","Neither annex table has a global row. The 400 used here is a project benchmark"
"GWP_VALUES","AR4.CH4","value","25",1,"","","CONFIRMED","IPCC AR4 WGI, 100-year GWP: 25. Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"GWP_VALUES","AR4.N2O","value","298",2,"","","CONFIRMED","IPCC AR4 WGI, 100-year GWP: 298. Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"GWP_VALUES","AR5.CH4","value","28",3,"","","CONFIRMED","IPCC AR5 WGI, 100-year GWP: 28. Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"GWP_VALUES","AR5.N2O","value","265",4,"","","CONFIRMED","IPCC AR5 WGI, 100-year GWP: 265. Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"GWP_VALUES","AR6.CH4","value","27",5,"internal","internal","CONFIRMED","IPCC AR6 WGI, 100-year GWP: 27 (non-fossil methane, 100-year). Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"GWP_VALUES","AR6.N2O","value","273",6,"","","CONFIRMED","IPCC AR6 WGI, 100-year GWP: 273. Confirmed against the published Assessment Report value; the AR volumes are not in reference/, so this is not a local-source read"
"DEFAULT_BASIS","geography","chosen","Africa",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","geography","alternatives","North America; Western Europe; Eastern Europe; Oceania; Latin America; Asia; Middle East; Indian subcontinent",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","geography","ipcc_source","2019R Vol.4 Ch.10 Annex 10A.1 (dairy cattle) and 10A.2 (other cattle), Africa block",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","geography","governs","BW MW WG Milk Fat MilkPR pct_pregnant DE CP hours",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","geography","why","The tool is built for developing-country inventory compilers. Country-specific values should replace these wherever they exist.",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","productivity_class","chosen","Low productivity",2,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","productivity_class","alternatives","Regional aggregate (Milk 3.5, BW 260); high productivity (Milk 5.8, BW 250)",2,"","","META","Descriptive field, not a shipped numeric default"
